CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
00.383.281/0001-09;2023-12-31;4;BNDES PARTICIPACOES S.A. - BNDESPAR;016772;FRE WEB;137655;2024-05-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137655
00.389.481/0001-79;2023-12-31;1;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;128004;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128004
00.389.481/0001-79;2023-12-31;2;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;128608;2023-06-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128608
00.389.481/0001-79;2023-12-31;3;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;129215;2023-07-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129215
00.389.481/0001-79;2023-12-31;4;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;133430;2024-01-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133430
00.389.481/0001-79;2023-12-31;5;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;135048;2024-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135048
00.389.481/0001-79;2023-12-31;6;LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.;024880;FRE WEB;136664;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136664
00.622.416/0001-41;2023-12-31;1;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FRE WEB;127994;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127994
00.622.416/0001-41;2023-12-31;2;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FRE WEB;129147;2023-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129147
00.622.416/0001-41;2023-12-31;3;STATKRAFT ENERGIAS RENOVAVEIS S.A.;022594;FRE WEB;131091;2023-09-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131091
00.644.907/0001-93;2023-12-31;1;INVESTCO S.A.;018589;FRE WEB;127993;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127993
00.644.907/0001-93;2023-12-31;2;INVESTCO S.A.;018589;FRE WEB;135558;2024-04-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135558
00.743.065/0001-27;2023-12-31;1;LITEL PARTICIPACOES S.A.;015091;FRE WEB;126450;2023-05-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=126450
00.743.065/0001-27;2023-12-31;2;LITEL PARTICIPACOES S.A.;015091;FRE WEB;130737;2023-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130737
00.743.065/0001-27;2023-12-31;3;LITEL PARTICIPACOES S.A.;015091;FRE WEB;131294;2023-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131294
00.743.065/0001-27;2023-12-31;4;LITEL PARTICIPACOES S.A.;015091;FRE WEB;131331;2023-10-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131331
00.743.065/0001-27;2023-12-31;5;LITEL PARTICIPACOES S.A.;015091;FRE WEB;135127;2024-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135127
00.743.065/0001-27;2023-12-31;6;LITEL PARTICIPACOES S.A.;015091;FRE WEB;135452;2024-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135452
00.776.574/0001-56;2023-12-31;1;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;128060;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128060
00.776.574/0001-56;2023-12-31;2;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;128411;2023-06-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128411
00.776.574/0001-56;2023-12-31;3;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;128832;2023-07-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128832
00.776.574/0001-56;2023-12-31;4;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;132818;2023-11-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132818
00.776.574/0001-56;2023-12-31;5;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;134354;2024-02-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134354
00.776.574/0001-56;2023-12-31;6;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;134468;2024-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134468
00.776.574/0001-56;2023-12-31;7;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;134469;2024-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134469
00.776.574/0001-56;2023-12-31;8;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;134536;2024-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134536
00.776.574/0001-56;2023-12-31;9;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;135017;2024-03-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135017
00.776.574/0001-56;2023-12-31;10;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;135327;2024-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135327
00.776.574/0001-56;2023-12-31;11;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;135603;2024-04-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135603
00.776.574/0001-56;2023-12-31;12;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;136073;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136073
00.776.574/0001-56;2023-12-31;13;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;136900;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136900
00.776.574/0001-56;2023-12-31;14;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;020990;FRE WEB;138478;2024-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138478
00.864.214/0001-06;2023-12-31;1;ENERGISA S.A.;015253;FRE WEB;127771;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127771
00.864.214/0001-06;2023-12-31;2;ENERGISA S.A.;015253;FRE WEB;129045;2023-07-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129045
00.864.214/0001-06;2023-12-31;3;ENERGISA S.A.;015253;FRE WEB;130730;2023-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130730
00.864.214/0001-06;2023-12-31;4;ENERGISA S.A.;015253;FRE WEB;130978;2023-09-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130978
00.864.214/0001-06;2023-12-31;5;ENERGISA S.A.;015253;FRE WEB;131729;2023-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131729
00.864.214/0001-06;2023-12-31;6;ENERGISA S.A.;015253;FRE WEB;131763;2023-11-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131763
00.864.214/0001-06;2023-12-31;7;ENERGISA S.A.;015253;FRE WEB;133510;2024-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133510
00.864.214/0001-06;2023-12-31;8;ENERGISA S.A.;015253;FRE WEB;133649;2024-01-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133649
00.864.214/0001-06;2023-12-31;9;ENERGISA S.A.;015253;FRE WEB;133672;2024-01-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133672
00.864.214/0001-06;2023-12-31;10;ENERGISA S.A.;015253;FRE WEB;133730;2024-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133730
00.864.214/0001-06;2023-12-31;11;ENERGISA S.A.;015253;FRE WEB;133740;2024-01-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133740
00.864.214/0001-06;2023-12-31;12;ENERGISA S.A.;015253;FRE WEB;133856;2024-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133856
00.864.214/0001-06;2023-12-31;13;ENERGISA S.A.;015253;FRE WEB;133910;2024-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133910
00.864.214/0001-06;2023-12-31;14;ENERGISA S.A.;015253;FRE WEB;134195;2024-02-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134195
00.864.214/0001-06;2023-12-31;15;ENERGISA S.A.;015253;FRE WEB;134576;2024-03-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134576
00.864.214/0001-06;2023-12-31;16;ENERGISA S.A.;015253;FRE WEB;135702;2024-04-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135702
00.864.214/0001-06;2023-12-31;17;ENERGISA S.A.;015253;FRE WEB;136209;2024-05-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136209
00.864.214/0001-06;2023-12-31;18;ENERGISA S.A.;015253;FRE WEB;137066;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137066
00.864.214/0001-06;2023-12-31;19;ENERGISA S.A.;015253;FRE WEB;137075;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137075
00.873.894/0001-24;2023-12-31;1;LETS RENT A CAR S/A;027383;FRE WEB;131185;2023-09-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131185
00.873.894/0001-24;2023-12-31;2;LETS RENT A CAR S/A;027383;FRE WEB;134610;2024-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134610
00.897.864/0001-58;2023-12-31;1;SANTA CATARINA PART INVEST SA;015199;FRE WEB;124388;2023-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124388
00.924.429/0001-75;2023-12-31;1;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;127425;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127425
00.924.429/0001-75;2023-12-31;2;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;127805;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127805
00.924.429/0001-75;2023-12-31;3;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;128778;2023-07-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128778
00.924.429/0001-75;2023-12-31;4;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;131306;2023-10-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131306
00.924.429/0001-75;2023-12-31;5;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;131325;2023-10-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131325
00.924.429/0001-75;2023-12-31;6;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;133548;2024-01-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133548
00.924.429/0001-75;2023-12-31;7;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;135788;2024-04-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135788
00.924.429/0001-75;2023-12-31;8;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;136083;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136083
00.924.429/0001-75;2023-12-31;9;FERROVIA CENTRO-ATLANTICA S.A.;015369;FRE WEB;137128;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137128
00.938.574/0001-05;2023-12-31;1;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;127686;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127686
00.938.574/0001-05;2023-12-31;2;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;129021;2023-07-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129021
00.938.574/0001-05;2023-12-31;3;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;130736;2023-08-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130736
00.938.574/0001-05;2023-12-31;4;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;132891;2023-12-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132891
00.938.574/0001-05;2023-12-31;5;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;135801;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135801
00.938.574/0001-05;2023-12-31;6;CONC RIO-TERESOPOLIS S.A.;019208;FRE WEB;135809;2024-04-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135809
00.974.211/0001-25;2023-12-31;1;LINHA AMARELA S.A. - LAMSA;024937;FRE WEB;127474;2023-05-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127474
00.974.211/0001-25;2023-12-31;2;LINHA AMARELA S.A. - LAMSA;024937;FRE WEB;133809;2024-02-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133809
00.974.211/0001-25;2023-12-31;3;LINHA AMARELA S.A. - LAMSA;024937;FRE WEB;137419;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137419
00.979.969/0001-56;2023-12-31;1;CAIXA ADM DIV PUB ESTADUAL SA;015717;FRE WEB;124836;2023-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=124836
00.979.969/0001-56;2023-12-31;2;CAIXA ADM DIV PUB ESTADUAL SA;015717;FRE WEB;128477;2023-06-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128477
00.979.969/0001-56;2023-12-31;3;CAIXA ADM DIV PUB ESTADUAL SA;015717;FRE WEB;134033;2024-02-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134033
00.979.969/0001-56;2023-12-31;4;CAIXA ADM DIV PUB ESTADUAL SA;015717;FRE WEB;135607;2024-04-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=135607
01.027.058/0001-91;2023-12-31;1;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;127855;2023-05-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127855
01.027.058/0001-91;2023-12-31;2;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;128227;2023-06-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128227
01.027.058/0001-91;2023-12-31;3;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;128286;2023-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128286
01.027.058/0001-91;2023-12-31;4;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;128381;2023-06-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128381
01.027.058/0001-91;2023-12-31;5;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;128769;2023-07-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128769
01.027.058/0001-91;2023-12-31;6;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;129747;2023-08-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129747
01.027.058/0001-91;2023-12-31;7;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;130670;2023-08-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130670
01.027.058/0001-91;2023-12-31;8;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;130905;2023-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130905
01.027.058/0001-91;2023-12-31;9;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;131116;2023-09-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131116
01.027.058/0001-91;2023-12-31;10;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;131420;2023-10-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131420
01.027.058/0001-91;2023-12-31;11;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;131779;2023-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131779
01.027.058/0001-91;2023-12-31;12;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;132680;2023-11-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=132680
01.027.058/0001-91;2023-12-31;13;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;133503;2024-01-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133503
01.027.058/0001-91;2023-12-31;14;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;021733;FRE WEB;137009;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137009
01.083.200/0001-18;2023-12-31;1;NEOENERGIA S.A.;015539;FRE WEB;127206;2023-05-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127206
01.083.200/0001-18;2023-12-31;2;NEOENERGIA S.A.;015539;FRE WEB;129189;2023-07-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=129189
01.083.200/0001-18;2023-12-31;3;NEOENERGIA S.A.;015539;FRE WEB;130620;2023-08-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130620
01.083.200/0001-18;2023-12-31;4;NEOENERGIA S.A.;015539;FRE WEB;130902;2023-09-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=130902
01.083.200/0001-18;2023-12-31;5;NEOENERGIA S.A.;015539;FRE WEB;131248;2023-10-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131248
01.083.200/0001-18;2023-12-31;6;NEOENERGIA S.A.;015539;FRE WEB;133569;2024-01-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133569
01.083.200/0001-18;2023-12-31;7;NEOENERGIA S.A.;015539;FRE WEB;133985;2024-02-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133985
01.083.200/0001-18;2023-12-31;8;NEOENERGIA S.A.;015539;FRE WEB;134962;2024-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=134962
01.083.200/0001-18;2023-12-31;9;NEOENERGIA S.A.;015539;FRE WEB;136090;2024-04-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136090
01.083.200/0001-18;2023-12-31;10;NEOENERGIA S.A.;015539;FRE WEB;137710;2024-05-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137710
01.104.937/0001-70;2023-12-31;1;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;015784;FRE WEB;127272;2023-05-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127272
01.107.327/0001-20;2023-12-31;1;BBM LOGÍSTICA S.A.;024660;FRE WEB;127321;2023-05-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=127321
01.107.327/0001-20;2023-12-31;2;BBM LOGÍSTICA S.A.;024660;FRE WEB;128677;2023-06-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=128677
01.107.327/0001-20;2023-12-31;3;BBM LOGÍSTICA S.A.;024660;FRE WEB;131413;2023-10-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=131413
01.107.327/0001-20;2023-12-31;4;BBM LOGÍSTICA S.A.;024660;FRE WEB;133683;2024-01-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=133683
