CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792015;MELNICK EVEN ASTROMÉLIA EMPREENDIMENTO IMOBILIÁRIO LTDA.;24530565000149;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792016;MELNICK EVEN BEGONIA EMPREENDIMENTO IMOBILIÁRIO LTDA.;22871893000183;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792017;MELNICK EVEN BERBERIS EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;23982016000142;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792018;MELNICK EVEN BROMÉLIA EMPREENDIMENTO IMOBILIÁRIO LTDA.;22902026000168;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792019;MELNICK EVEN BRONZE EMPREENDIMENTO IMOBILIÁRIO LTDA.;30068413000179;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792020;MELNICK EVEN CAMÉLIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22872901000106;;;;;;60.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792021;MELNICK EVEN CAPRICORNUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;35506135000108;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792022;MELNICK EVEN CICLAME EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;23981881000174;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792023;MELNICK EVEN COLUMBA EMPREENDIMENTO IMOBILIÁRIO LTDA.;35504887000130;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792024;MELNICK EVEN CORRESPONDENTE IMOBILIÁRIO LTDA.;30358111000135;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792025;MELNICK EVEN CRISÂNTEMO URBANIZADORA LTDA.;22965659000115;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792026;MELNICK EVEN CROMO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30068375000154;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792027;MELNICK EVEN CUPUAÇU EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24530616000132;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792028;MELNICK EVEN DÁLIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22905837000112;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792029;MELNICK EVEN EMBAÚBA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22591169000104;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792030;MELNICK EVEN FERRO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30396353000113;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792031;MELNICK EVEN FRÉSIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22952800000145;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792032;MELNICK EVEN FUCHSIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22910797000105;;;;;;60.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792033;MELNICK EVEN GÁLIO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30356123000120;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792034;MELNICK EVEN GARDENIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22903602000191;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792035;MELNICK EVEN GERANIO EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22905358000104;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792036;MELNICK EVEN GERBERA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22902660000109;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792037;MELNICK EVEN GIESTA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24482321000138;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792038;MELNICK EVEN GIRASSOL EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22903369000147;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792039;MELNICK EVEN GLICÍNIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24454229000164;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792040;MELNICK EVEN GRAVIOLA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24530624000189;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792041;MELNICK EVEN HIBISCO EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;23025781000174;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792042;MELNICK EVEN HORTÊNCIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22952764000110;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792043;MELNICK EVEN HYDRA EMPREENDIMENTO IMOBILIÁRIO LTDA.;30356129000106;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792044;MELNICK EVEN LAVANDA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24502979000164;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792045;MELNICK EVEN LIRIO EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24530981000147;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792046;MELNICK EVEN LÓTUS EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22951964000158;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792047;MELNICK EVEN MANGANÊS EMPREENDIMENTO IMOBILIÁRIO LTDA.;30360461000136;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792048;MELNICK EVEN MARGARIDA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24530558000147;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792049;MELNICK EVEN MERCÚRIO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30396966000150;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792050;MELNICK EVEN ORION EMPREENDIMENTO IMOBILIÁRIO LTDA.;30358135000194;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792051;MELNICK EVEN OURO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30247687000125;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792052;MELNICK EVEN PEÔNIA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;23981982000145;;;;;;60.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792053;MELNICK EVEN PISCES EMPREENDIMENTO IMOBILIÁRIO LTDA.;35534264000100;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792054;MELNICK EVEN PITANGUEIRA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;21951511000169;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792055;MELNICK EVEN PLATINA EMPREENDIMENTO IMOBILIÁRIO LTDA.;30247698000105;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792056;MELNICK EVEN PRATA EMPREENDIMENTO IMOBILIÁRIO LTDA.;30356209000153;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792057;MELNICK EVEN RESERVA DO LAGO EMP. IMOBILIÁRIO LTDA. (ANTIGA CRISANTEMO);22967374000113;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792058;MELNICK EVEN RÓDIO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30396608000148;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792059;MELNICK EVEN ROSA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24576826000161;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792060;MELNICK EVEN TIMBÓ EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;22591114000196;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792061;MELNICK EVEN TITÂNIO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30356215000100;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792062;MELNICK EVEN TRIANGULUM EMPREENDIMENTO IMOBILIÁRIO LTDA.;35504926000107;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792063;MELNICK EVEN TULIPA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;24454198000141;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792064;MELNICK EVEN VIRGO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30360449000121;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792065;MELNICK EVEN ZINCO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30397470000100;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792066;MELNICK EVEN ZIRCÔNIO EMPREENDIMENTO IMOBILIÁRIO LTDA.;30424001000124;;;;;;50.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792067;MELNICK EVEN DELPHINUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;34405172000167;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792068;MELNICK EVEN DRACO EMPREENDIMENTO IMOBILIÁRIO LTDA.;34405810000140;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792069;MELNICK EVEN LIBRA EMPREENDIMENTO IMOBILIÁRIO LTDA.;34404972000163;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792070;MELNICK EVEN LYRA EMPREENDIMENTO IMOBILIÁRIO LTDA.;34405320000143;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792071;MELNICK EVEN PYXIS EMPREENDIMENTO IMOBILIÁRIO LTDA.;34405501000170;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792072;MELNICK EVEN TAURUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;34404873000181;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792073;MELNICK LEO EMPREENDIMENTO IMOBILIÁRIO LTDA.;39785541000108;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792074;MELNICK LEPUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;39783911000178;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792075;MELNICK LISBOA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987344000137;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792076;MELNICK LONDRES EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987312000131;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792077;MELNICK LUPUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;39799157000164;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792078;MELNICK MADRID EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987304000195;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792079;MELNICK MIAMI EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987294000198;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792080;MELNICK MONOCEROS EMPREENDIMENTO IMOBILIÁRIO LTDA.;39780736000165;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792081;MELNICK MONTREAL EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987488000193;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792082;MELNICK NOVA YORK EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987278000103;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792083;MELNICK PARIS EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987264000181;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792084;MELNICK PERSEUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;40115791000110;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792085;MELNICK ROMA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987247000144;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792086;MELNICK SAGITTA EMPREENDIMENTO IMOBILIÁRIO LTDA.;39722091000104;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792087;MELNICK SCULPTOR EMPREENDIMENTO IMOBILIÁRIO LTDA.;39721850000114;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792088;MELNICK SCUTUM EMPREENDIMENTO IMOBILIÁRIO LTDA.;39732806000100;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792089;MELNICK SERPENS EMPREENDIMENTO IMOBILIÁRIO LTDA.;39779385000172;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792090;MELNICK SEXTANS EMPREENDIMENTO IMOBILIÁRIO LTDA.;39870004000166;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792091;MELNICK VIENA EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987329000199;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792092;MELNICK ZURIQUE EMPREENDIMENTO IMOBILIÁRIO SPE LTDA.;46987231000131;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792093;Pegasus Empreendimento Imobiliário Ltda.;34330974000155;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792094;THEMIS EMPREENDIMENTO IMOBILIÁRIO LTDA.;40604387000100;;;;;;100.00000000;;;;;;;
12.181.987/0001-77;2023-12-31;16;138479;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;792095;ZEUS EMPREENDIMENTO IMOBILIÁRIO LTDA.;40605869000184;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787058;Apijã Produtos Hospitalares Laboratoriais Odontológicos E Assistência Técnica Ltda;02346952000197;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787059;Boxi - Serviços de Atenção á Saúde Ltda;42056729000120;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787060;BOXI SOLUÇÕES EM SAÚDE LTDA;42877321000119;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787061;Boxifarma Soluções em Saúde Ltda;16658241000162;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787062;CM Campinas Medicamentos Especiais Ltda.;11371888000195;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787063;CM Medicamentos Especiais Ltda.;04127483000140;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787064;CMI Hospitalar Ltda.;13809001000123;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787065;Cremer S.A.;82641325000118;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787066;Far.Me Farmacoterapia Otimizada S.A.;25228539000123;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787067;Health Logística Hospitalar S.A.;18320396000110;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787068;Laborsys Produtos Diagnósticos E Hospitalares Ltda;04013726000110;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787069;Macromed Produtos Hospitalares Ltda;67605212000173;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787070;Manganelli & Tesser Comercio De Produtos E Equipamentos Hospitalares Ltda;12817577000170;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787071;Medcare Comercio De Produtos E Equipamentos Medico Hospitalares Ltda;04818528000123;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787072;P s distribuidora de produtos da saúde Ltda;08304991000108;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787073;Tecno4 Produtos Hospitalares Ltda;04124669000146;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787074;Tecnocold - Promoção de Vendas e Participações Ltda.;04212286000120;;;;;;99.99000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787075;Vitalab - Comércio de Produtos para Laboratórios Ltda.;08767786000189;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787076;ALMINHANA COMÉRCIO E REPRESENTAÇÃO LTDA.;02873606000167;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787077;Amostra Medicamentos Hospitalares Ltda;06945636000192;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787078;APORTE NUTRICIONAL LTDA.;07068488000138;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787079;ARP MED S.A.;02391701000124;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787080;ARP MED SERVIÇOS E COMÉRCIO DE PRODUTOS MÉDICOS LTDA.;10796927000133;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787081;ATIVE MEDICAMENTOS ESPECIAIS LTDA.;36130310000178;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787082;AZIMUTE MED CONSULTORIA E ASSESSORIA S.A.;02759911000122;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787083;CANNES RJ PARTICIPAÇÕES S.A.;12523984000174;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787084;CM PFS HOSPITALAR HOLDING LTDA.;20116872000127;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787085;Cremer Administradora de Bens Ltda;12980235000176;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787086;DROGARIA SANTA CRUZ PAULISTA LTDA.;03153196000142;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787087;DROGARIA X FARMÁCIA S.A.;68031475000189;;;;;;30.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787088;FAMAP NUTRIÇÃO PARENTERAL LTDA.;00583890000101;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787089;HOSP-PHARMA MANIPULAÇÃO E SUPRIMENTOS LTDA.;00610681000100;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787090;HOSPSHOP COMÉRCIO, IMPORTAÇÃO, EXPORTAÇÃO, CONSULTORIA E REPRESENTAÇÃO LTDA.;10625331000170;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787091;INTEGRA MEDICAL CONSULTORIA S.A.;07747906000113;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787092;LIFE - LABORATÓRIO DE INSUMOS FARMACÊUTICOS ESTÉREIS LTDA.;16733299000123;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787093;NUTRIFICA COMÉRCIO DE NUTRIÇÃO ENTERAL E PARENTERAL LTDA.;21866592000107;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787094;PROINFUSION S.A.;07028603000140;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787095;SEVEN FÓRMULAS QUIMIOTERÁPICAS LTDA.;07628379000128;;;;;;100.00000000;;;;;;;
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;787096;SOLUS SOLUÇÕES ESTÉREIS S.A.;24637396000140;;;;;;100.00000000;;;;;;;
