CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
02.041.460/0001-93;2023-12-31;6;137864;V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.;315112;Capital Autorizado;2023-10-31;99998.00;;0;0;0
02.062.747/0001-08;2023-12-31;3;136561;SUDESTE S.A.;313292;Capital Emitido;2023-04-28;4509000.00;12 meses;8184478719;0;8184478719
02.062.747/0001-08;2023-12-31;3;136561;SUDESTE S.A.;313293;Capital Integralizado;2023-12-27;127173779.00;27/12/2023;7104910427101;0;7104910427101
02.062.747/0001-08;2023-12-31;3;136561;SUDESTE S.A.;313294;Capital Subscrito;2023-12-27;122664779.00;;7096725948832;0;0
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;314831;Capital Emitido;2021-10-20;8500000000.00;;646586060;0;646586060
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;314832;Capital Subscrito;2021-10-20;8500000000.00;;646586060;0;646586060
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;314833;Capital Integralizado;2021-10-20;8500000000.00;;646586060;0;646586060
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;314834;Capital Autorizado;2021-10-20;0.00;;108279858;0;108279858
02.162.616/0001-94;2023-12-31;2;127264;UPTICK PARTICIPACOES S.A.;293347;Capital Emitido;2004-03-29;49646147.70;;52437003;0;52437003
02.162.616/0001-94;2023-12-31;2;127264;UPTICK PARTICIPACOES S.A.;293348;Capital Subscrito;2004-03-29;49646147.70;;52437003;0;52437003
02.162.616/0001-94;2023-12-31;2;127264;UPTICK PARTICIPACOES S.A.;293349;Capital Integralizado;2004-03-29;49646147.70;;52437003;0;52437003
02.162.616/0001-94;2023-12-31;2;127264;UPTICK PARTICIPACOES S.A.;293350;Capital Subscrito;1997-12-17;0.00;;200000000;0;200000000
02.193.750/0001-52;2023-12-31;4;136564;DEXXOS PARTICIPAÇÕES S.A.;313306;Capital Integralizado;2022-01-11;178000000.00;;88241730;5771805;94013535
02.201.787/0001-85;2023-12-31;4;133316;CEL PARTICIPAÇÕES S.A. - CELPAR;307420;Capital Subscrito;1997-09-10;2609030.00;10/09/1997;2609000;30;2609030
02.217.319/0001-07;2023-12-31;5;135772;YBYRÁ CAPITAL S.A.;311999;Capital Integralizado;2023-04-19;4665090000.00;;116574000;116574000;233148000
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;313503;Capital Emitido;2021-08-23;911973380.01;;362049609;0;362049609
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;313504;Capital Subscrito;2021-08-23;911973380.01;;362049609;0;362049609
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;313505;Capital Integralizado;2021-08-23;911973380.01;;362049609;0;362049609
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;313506;Capital Autorizado;2021-06-17;0.00;;180000000;0;180000000
02.258.422/0001-97;2023-12-31;3;135398;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;311112;Capital Integralizado;2004-08-31;191422963.24;;246385991;66034745;312420736
02.281.836/0001-37;2023-12-31;1;127674;TRANSNORDESTINA LOGISTICA SA;294774;Capital Integralizado;2022-11-11;3579758866.98;;28313622;27649471;55963093
02.286.479/0001-08;2023-12-31;6;133773;LOCALIZA FLEET S.A.;308700;Capital Emitido;2022-02-24;700000000.00;;120493746;0;0
02.286.479/0001-08;2023-12-31;6;133773;LOCALIZA FLEET S.A.;308701;Capital Integralizado;2022-02-24;700000000.00;;120493746;0;0
02.286.479/0001-08;2023-12-31;6;133773;LOCALIZA FLEET S.A.;308702;Capital Subscrito;2022-02-24;700000000.00;;120493746;0;0
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;299934;Capital Autorizado;1997-12-10;1100000.00;;100000;0;100000
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;309620;Capital Subscrito;2015-12-29;596669107.23;;39091735037;0;39091735037
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;309621;Capital Integralizado;2015-12-29;596669107.23;;39091735037;0;39091735037
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;309622;Capital Emitido;2015-12-29;596669107.23;;39091735037;0;39091735037
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;312085;Capital Integralizado;1999-04-26;285411308.35;;14705370;22241714;36947084
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;312086;Capital Autorizado;1997-12-22;1116050000.00;;0;0;0
02.328.280/0001-97;2023-12-31;9;135991;ELEKTRO REDES S.A.;312539;Capital Emitido;2008-03-31;952491950.00;;91880972;101878293;193759265
02.328.280/0001-97;2023-12-31;9;135991;ELEKTRO REDES S.A.;312540;Capital Subscrito;2008-03-31;952491950.00;;91880972;101878293;193759265
02.328.280/0001-97;2023-12-31;9;135991;ELEKTRO REDES S.A.;312541;Capital Integralizado;2008-03-31;952491950.00;;91880972;101878293;193759265
02.328.280/0001-97;2023-12-31;9;135991;ELEKTRO REDES S.A.;312542;Capital Autorizado;2008-03-31;2000000000.00;;91880972;101878293;193759265
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312312;Capital Emitido;2016-04-29;2181717.56;Não aplicável;4849892;0;4849892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312313;Capital Subscrito;2016-04-29;2181717.56;Não aplicável;4849892;0;4849892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312314;Capital Integralizado;2016-04-29;2181717.56;;4849892;0;4849892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312315;Capital Emitido;2015-04-30;2091717.56;Não aplicável;4624892;0;4624892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312316;Capital Subscrito;2015-04-30;2091717.56;Não aplicável;4624892;0;4624892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312317;Capital Integralizado;2015-04-30;2091717.56;;4624892;0;4624892
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312318;Capital Emitido;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312319;Capital Subscrito;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.338.534/0001-58;2023-12-31;2;135907;LONGDIS S.A.;312320;Capital Integralizado;2011-04-29;1878899.48;Não aplicável;4049708;0;4049708
02.351.144/0001-18;2023-12-31;9;135755;TEGMA GESTAO LOGISTICA S.A.;311968;Capital Emitido;2024-02-22;438838916.13;;66002915;0;66002915
02.351.144/0001-18;2023-12-31;9;135755;TEGMA GESTAO LOGISTICA S.A.;311969;Capital Subscrito;2024-02-22;438838916.13;;66002915;0;66002915
02.351.144/0001-18;2023-12-31;9;135755;TEGMA GESTAO LOGISTICA S.A.;311970;Capital Integralizado;2024-02-22;438838916.13;;66002915;0;66002915
02.351.144/0001-18;2023-12-31;9;135755;TEGMA GESTAO LOGISTICA S.A.;311971;Capital Autorizado;2007-07-12;125914654.00;;66002915;0;66002915
02.351.877/0001-52;2023-12-31;27;136130;LWSA S/A;312878;Capital Integralizado;2024-04-30;2944491711.29;;596886478;0;596886478
02.351.877/0001-52;2023-12-31;27;136130;LWSA S/A;312879;Capital Emitido;2024-04-30;2944491711.29;;596886478;0;596886478
02.351.877/0001-52;2023-12-31;27;136130;LWSA S/A;312880;Capital Subscrito;2024-04-30;2944491711.29;;596886478;0;596886478
02.351.877/0001-52;2023-12-31;27;136130;LWSA S/A;312881;Capital Autorizado;2021-01-26;5000000000.00;;0;0;0
02.357.251/0001-53;2023-12-31;6;136120;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;312853;Capital Emitido;2018-03-15;73435885.26;180 dias contados de 15/03/18;2576438;0;2576438
02.357.251/0001-53;2023-12-31;6;136120;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;312854;Capital Subscrito;2018-03-15;73435885.26;180 dias contados de 15/03/18;2576438;0;2576438
02.357.251/0001-53;2023-12-31;6;136120;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;312855;Capital Integralizado;2018-03-15;73435885.26;;2576438;0;2576438
02.365.069/0001-44;2023-12-31;6;135744;PADTEC HOLDING S.A.;311943;Capital Autorizado;2021-03-31;0.00;-;135000000;0;135000000
02.365.069/0001-44;2023-12-31;6;135744;PADTEC HOLDING S.A.;311944;Capital Emitido;2024-04-10;138441637.70;-;79469626;0;79469626
02.365.069/0001-44;2023-12-31;6;135744;PADTEC HOLDING S.A.;311945;Capital Subscrito;2024-04-10;138441637.70;-;79469626;0;79469626
02.365.069/0001-44;2023-12-31;6;135744;PADTEC HOLDING S.A.;311946;Capital Integralizado;2024-04-10;138441637.70;-;79469626;0;79469626
02.382.073/0001-10;2023-12-31;5;136556;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;313275;Capital Emitido;2021-02-10;376353295.59;;342985643;0;342985643
02.382.073/0001-10;2023-12-31;5;136556;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;313276;Capital Subscrito;2021-02-10;376353295.59;;342985643;0;342985643
02.382.073/0001-10;2023-12-31;5;136556;PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO;313277;Capital Integralizado;2021-02-10;376353295.59;;342985643;0;342985643
02.387.241/0001-60;2023-12-31;17;137808;RUMO S.A.;314958;Capital Emitido;2023-07-19;12560951962.49;;1854868949;0;1854868949
02.387.241/0001-60;2023-12-31;17;137808;RUMO S.A.;314959;Capital Integralizado;2023-07-19;12560951962.49;;1854868949;0;1854868949
02.387.241/0001-60;2023-12-31;17;137808;RUMO S.A.;314960;Capital Autorizado;2023-07-19;3500000000.00;;0;0;0
02.387.241/0001-60;2023-12-31;17;137808;RUMO S.A.;314961;Capital Subscrito;2023-07-19;12560951962.49;;1854868949;0;1854868949
02.397.080/0001-96;2023-12-31;3;135956;ITAPEBI GERACAO DE ENERGIA S.A.;312460;Capital Emitido;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2023-12-31;3;135956;ITAPEBI GERACAO DE ENERGIA S.A.;312461;Capital Integralizado;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2023-12-31;3;135956;ITAPEBI GERACAO DE ENERGIA S.A.;312462;Capital Subscrito;2023-02-28;202524938.05;;85060474;0;85060474
02.397.080/0001-96;2023-12-31;3;135956;ITAPEBI GERACAO DE ENERGIA S.A.;312463;Capital Autorizado;2010-03-26;500000000.00;;85060474;0;85060474
02.415.408/0001-50;2023-12-31;1;127886;CONC ROD.OESTE SP VIAOESTE S.A;295335;Capital Emitido;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.415.408/0001-50;2023-12-31;1;127886;CONC ROD.OESTE SP VIAOESTE S.A;295336;Capital Subscrito;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.415.408/0001-50;2023-12-31;1;127886;CONC ROD.OESTE SP VIAOESTE S.A;295337;Capital Integralizado;2001-07-26;139762922.42;;6988146121;6988146121;13976292242
02.421.421/0001-11;2023-12-31;8;135622;TIM S.A.;311664;Capital Emitido;1998-02-11;13477890507.55;Indeterminado;2420804398;0;2420804398
02.429.144/0001-93;2023-12-31;6;137649;CPFL ENERGIA S.A.;314562;Capital Emitido;2019-06-27;9435625759.75;Não aplicável;1152254440;0;1152254440
02.429.144/0001-93;2023-12-31;6;137649;CPFL ENERGIA S.A.;314563;Capital Subscrito;2019-06-27;9435625759.75;Não aplicável;1152254440;0;1152254440
02.429.144/0001-93;2023-12-31;6;137649;CPFL ENERGIA S.A.;314564;Capital Integralizado;2006-04-28;9435625759.75;Não aplicável;1152254440;0;1152254440
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;312253;Capital Emitido;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;312254;Capital Subscrito;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;312255;Capital Integralizado;2010-04-30;246750000.00;30/04/2010;175000000;0;175000000
02.474.103/0001-19;2023-12-31;11;136621;ENGIE BRASIL ENERGIA S.A.;313446;Capital Emitido;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2023-12-31;11;136621;ENGIE BRASIL ENERGIA S.A.;313447;Capital Subscrito;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2023-12-31;11;136621;ENGIE BRASIL ENERGIA S.A.;313448;Capital Integralizado;2018-12-07;4902647710.37;Não aplicável;815927740;0;815927740
02.474.103/0001-19;2023-12-31;11;136621;ENGIE BRASIL ENERGIA S.A.;313449;Capital Autorizado;2018-12-07;2097352289.63;Não aplicável;0;0;0
02.502.844/0001-66;2023-12-31;5;136583;RUMO MALHA PAULISTA S.A.;313366;Capital Emitido;2024-04-29;10143594524.33;;930283300728;1720204793215;2650488093943
02.502.844/0001-66;2023-12-31;5;136583;RUMO MALHA PAULISTA S.A.;313367;Capital Subscrito;2024-04-29;10143594524.33;;930283300728;1720204793215;2650488093943
02.502.844/0001-66;2023-12-31;5;136583;RUMO MALHA PAULISTA S.A.;313368;Capital Integralizado;2024-04-29;10143594524.33;;930283300728;1720204793215;2650488093943
02.509.186/0001-34;2023-12-31;1;127973;TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.;295566;Capital Autorizado;2010-12-02;71000000.00;;610000;0;610000
02.509.491/0001-26;2023-12-31;7;135929;CONC ECOVIAS IMIGRANTES S.A.;312382;Capital Autorizado;2003-03-28;367016870.00;;52965000;0;52965000
02.509.491/0001-26;2023-12-31;7;135929;CONC ECOVIAS IMIGRANTES S.A.;312383;Capital Emitido;2001-12-20;314051870.00;;270386120;0;270386120
02.509.491/0001-26;2023-12-31;7;135929;CONC ECOVIAS IMIGRANTES S.A.;312384;Capital Subscrito;2001-12-20;314051870.00;;270386120;0;270386120
02.509.491/0001-26;2023-12-31;7;135929;CONC ECOVIAS IMIGRANTES S.A.;312385;Capital Integralizado;2001-12-20;302547396.60;;262452000;0;262452000
02.558.157/0001-62;2023-12-31;7;135834;TELEFÔNICA BRASIL S.A;312151;Capital Emitido;2024-01-24;62071415865.09;Não se aplica;1652588360;0;1652588360
02.558.157/0001-62;2023-12-31;7;135834;TELEFÔNICA BRASIL S.A;312152;Capital Subscrito;2024-01-24;62071415865.09;Não se aplica;1652588360;0;1652588360
02.558.157/0001-62;2023-12-31;7;135834;TELEFÔNICA BRASIL S.A;312153;Capital Integralizado;2024-01-24;62071415865.09;Não se aplica;1652588360;0;1652588360
02.558.157/0001-62;2023-12-31;7;135834;TELEFÔNICA BRASIL S.A;312154;Capital Autorizado;2014-11-06;0.00;;1850000000;0;1850000000
02.560.878/0001-07;2023-12-31;2;128642;HOSPITAL ANCHIETA S.A.;298076;Capital Emitido;2023-05-16;451290539.26;;62783494;0;62783494
02.560.878/0001-07;2023-12-31;2;128642;HOSPITAL ANCHIETA S.A.;298077;Capital Subscrito;2023-05-16;451290539.26;;62783494;0;62783494
02.560.878/0001-07;2023-12-31;2;128642;HOSPITAL ANCHIETA S.A.;298078;Capital Integralizado;2023-05-16;451290539.26;;62783494;0;62783494
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;293033;Capital Emitido;2023-03-28;13041423.85;Não aplicável;161241;290000;451241
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;293034;Capital Subscrito;2023-03-28;13041423.85;Não aplicável;161241;290000;451241
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;293035;Capital Integralizado;2023-03-28;13041423.85;Não aplicável;161241;290000;451241
02.600.854/0001-34;2023-12-31;4;131159;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;303446;Capital Integralizado;2022-03-23;8227356500.00;;15865086849;0;15865086849
02.635.522/0001-95;2023-03-31;8;129807;JALLES MACHADO S.A.;300670;Capital Emitido;2021-03-12;1021966267.74;;294697091;0;294697091
02.635.522/0001-95;2023-03-31;8;129807;JALLES MACHADO S.A.;300671;Capital Emitido;2021-02-04;982442979.12;;289935249;0;289935249
02.635.522/0001-95;2023-03-31;8;129807;JALLES MACHADO S.A.;300672;Capital Subscrito;2021-02-04;982442979.12;Totalmente integralizado;289935249;0;289935249
02.635.522/0001-95;2023-03-31;8;129807;JALLES MACHADO S.A.;300673;Capital Integralizado;2021-02-04;982442979.12;;289935249;0;289935249
02.635.522/0001-95;2023-03-31;8;129807;JALLES MACHADO S.A.;300674;Capital Autorizado;2021-02-01;0.00;;97757000;0;97757000
02.664.042/0001-52;2023-12-31;2;135883;TERMINAL GARAGEM MENEZES CORTES S.A.;312259;Capital Integralizado;2023-04-26;2002000.00;;526306;0;526306
02.682.287/0001-02;2023-12-31;5;131665;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;304871;Capital Emitido;2017-07-14;356735500.00;;11000;0;11000
02.682.287/0001-02;2023-12-31;5;131665;PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;304872;Capital Subscrito;2017-07-14;356735500.00;;11000;0;11000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;305512;Capital Integralizado;2023-04-28;5353441.27;;5353441;0;5353441
02.762.113/0001-50;2023-12-31;5;133894;BRAZILIAN FINANCE E REAL ESTATE S.A.;308980;Capital Emitido;2014-12-30;107661784.69;;239;478;717
02.762.121/0001-04;2023-12-31;9;136600;SANTOS BRASIL PARTICIPACOES S.A.;313396;Capital Emitido;2023-03-16;1879484344.39;16/03/2023;864170369;0;864170369
02.762.121/0001-04;2023-12-31;9;136600;SANTOS BRASIL PARTICIPACOES S.A.;313397;Capital Subscrito;2023-03-16;1879484344.39;16/03/2023;864170369;0;864170369
02.762.121/0001-04;2023-12-31;9;136600;SANTOS BRASIL PARTICIPACOES S.A.;313398;Capital Integralizado;2023-03-16;1879484344.39;16/03/2023;864170369;0;864170369
02.762.121/0001-04;2023-12-31;9;136600;SANTOS BRASIL PARTICIPACOES S.A.;313399;Capital Autorizado;2022-07-28;0.00;;0;0;0
02.762.124/0001-30;2023-12-31;2;136559;BETAPART PARTICIPACOES S.A.;313286;Capital Emitido;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2023-12-31;2;136559;BETAPART PARTICIPACOES S.A.;313287;Capital Subscrito;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2023-12-31;2;136559;BETAPART PARTICIPACOES S.A.;313288;Capital Integralizado;2014-04-28;726202.62;;2761620;0;2761620
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296061;Capital Integralizado;2021-04-30;0.00;;36218984;0;36218984
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296062;Capital Integralizado;2014-08-08;965570.67;;36147533;0;36147533
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296063;Capital Integralizado;2014-01-17;957570.67;;36139533;0;36139533
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296064;Capital Integralizado;2013-04-25;615951.25;;23246525;0;23246525
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296065;Capital Integralizado;2012-04-25;560951.25;;21170778;0;21170778
02.783.423/0001-50;2023-12-31;1;128149;ALTERE SECURITIZADORA S.A.;296066;Capital Integralizado;2011-04-29;470951.25;;17774101;0;17774101
02.796.775/0001-40;2023-12-31;2;136560;GAMA PARTICIPACOES S.A.;313289;Capital Emitido;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2023-12-31;2;136560;GAMA PARTICIPACOES S.A.;313290;Capital Subscrito;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2023-12-31;2;136560;GAMA PARTICIPACOES S.A.;313291;Capital Integralizado;2015-04-27;1320950.34;;1935716;0;1935716
02.800.026/0001-40;2023-12-31;16;137698;COGNA EDUCAÇÃO S.A.;314672;Capital Autorizado;2020-08-17;0.00;;3000000000;0;3000000000
02.800.026/0001-40;2023-12-31;16;137698;COGNA EDUCAÇÃO S.A.;314673;Capital Subscrito;2020-02-11;7667615402.90;;1876606210;0;1876606210
02.800.026/0001-40;2023-12-31;16;137698;COGNA EDUCAÇÃO S.A.;314674;Capital Integralizado;2020-02-11;7667615402.90;;1876606210;0;1876606210
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;312634;Capital Autorizado;2020-01-10;0.00;;1010000000;0;1010000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;312635;Capital Emitido;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;312636;Capital Subscrito;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;312637;Capital Integralizado;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.860.694/0001-62;2023-12-31;10;137709;T4F ENTRETENIMENTO S.A.;314709;Capital Subscrito;2015-06-25;243022170.40;;67412629;0;67412629
02.860.694/0001-62;2023-12-31;10;137709;T4F ENTRETENIMENTO S.A.;314710;Capital Integralizado;2015-06-25;243022170.40;;67412629;0;67412629
02.916.265/0001-60;2023-12-31;10;137802;JBS S.A.;314942;Capital Emitido;2022-05-11;23631071304.24;;2218116370;0;2218116370
02.916.265/0001-60;2023-12-31;10;137802;JBS S.A.;314943;Capital Subscrito;2022-05-11;23631071304.24;;2218116370;0;2218116370
02.916.265/0001-60;2023-12-31;10;137802;JBS S.A.;314944;Capital Integralizado;2022-05-11;23631071304.24;;2218116370;0;2218116370
02.916.265/0001-60;2023-12-31;10;137802;JBS S.A.;314945;Capital Autorizado;2016-04-29;0.00;;1375853183;0;1375853183
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;312957;Capital Emitido;2021-09-21;5353847554.64;;760338899;0;760338899
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;312958;Capital Subscrito;2021-09-21;5353847554.64;;760338899;0;760338899
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;312959;Capital Integralizado;2021-09-21;5353847554.64;;760338899;0;760338899
02.932.074/0001-91;2023-12-31;9;137158;HYPERA S.A.;314178;Capital Emitido;2024-04-23;9705885774.56;;633420823;0;633420823
02.932.074/0001-91;2023-12-31;9;137158;HYPERA S.A.;314179;Capital Subscrito;2024-04-23;9705885774.56;;633420823;0;633420823
02.932.074/0001-91;2023-12-31;9;137158;HYPERA S.A.;314180;Capital Integralizado;2024-04-23;9705885774.56;;633420823;0;633420823
02.932.074/0001-91;2023-12-31;9;137158;HYPERA S.A.;314181;Capital Autorizado;2024-04-23;2214807911.05;;0;0;0
02.950.811/0001-89;2023-12-31;19;136543;PDG REALTY S.A. EMPREEND E PARTICIPACOES;313235;Capital Autorizado;2023-02-01;0.00;;140000;0;140000
02.950.811/0001-89;2023-12-31;19;136543;PDG REALTY S.A. EMPREEND E PARTICIPACOES;313236;Capital Integralizado;2023-11-21;6195034896.48;;77786471;0;77786471
02.950.811/0001-89;2023-12-31;19;136543;PDG REALTY S.A. EMPREEND E PARTICIPACOES;313237;Capital Subscrito;2023-11-21;6195034896.48;;77786471;0;77786471
02.950.811/0001-89;2023-12-31;19;136543;PDG REALTY S.A. EMPREEND E PARTICIPACOES;313238;Capital Emitido;2023-11-21;6195034896.48;;77786471;0;77786471
