CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.00;11.00;0.00;32212646.00;36400147.00;56310837.00;0.00;0.00;0.00;0.00
01.083.200/0001-18;2023-12-31;10;137710;NEOENERGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.104.937/0001-70;2023-12-31;1;127272;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;13356.74;13356.74
01.104.937/0001-70;2023-12-31;1;127272;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;204130.86;100086.71
01.104.937/0001-70;2023-12-31;1;127272;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;73083.89;0.00
01.104.937/0001-70;2023-12-31;1;127272;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;83164.44;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;5.92;5.92;981973.33;1227466.67;1227466.67;1227466.67;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.42;5.42;2375000.00;2968750.00;2968750.00;2968750.00;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.42;5.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.66;7.66;1836367.36;2295459.20;2295459.20;2295459.20;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.107.327/0001-20;2023-12-31;6;136712;BBM LOGÍSTICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;2128218.24;3192327.36;2660272.80;0.00;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2023-01-01;2023-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;1507192.32;9043153.90;9043153.90;9043153.90;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;1425911.29;8555467.75;8555467.75;8555467.75;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2021-01-01;2021-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.25;3.25;1495169.93;8971019.57;8971019.57;8971019.57;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2020-01-01;2020-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.417.222/0001-77;2023-12-31;6;136053;MRS LOGISTICA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;1426217.09;8557302.57;8557302.57;8557302.57;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.67;5.67;0.00;3000000.00;3000000.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.66;5.66;0.00;8553920.00;8553920.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;0.00;1724137.93;1724137.93;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.67;4.67;0.00;7045000.00;7045000.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.75;7.75;0.00;9500000.00;9500000.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;7.66;7.66;0.00;6100000.00;6100000.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2020-01-01;2020-12-31;Conselho de Administração;9.91;9.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.545.826/0001-07;2023-12-31;27;138489;GAFISA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.66;6.66;0.00;5304000.00;5304000.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;1377555.39;3306132.94;2755110.78;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;1745289.00;4188693.60;3490578.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;0.00;0.00;0.00;0.00;1201582.69;5208975.00;3646282.50;1201582.69
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.599.101/0001-93;2023-12-31;32;137735;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;10.00;10.00;0.00;0.00;0.00;0.00;1201583.00;3527712.00;2351808.00;1201583.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.50;3.50;798123.16;13157692.82;10526154.25;0.00;0.00;24490172.59;24490172.59;0.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.83;3.00;600319.46;11419455.17;7612970.11;10196156.02;0.00;15171185.66;15171185.66;15171185.66
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.42;3.00;562171.46;11165939.15;7443959.43;9783493.42;0.00;23996768.35;23996768.35;23996768.35
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.637.895/0001-32;2023-12-31;8;133933;VOTORANTIM CIMENTOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;652290.23;12581873.21;8387915.48;11163763.78;0.00;7980331.20;7980331.20;7980331.20
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2020-01-01;2020-12-31;Conselho de Administração;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;22936000.00;18697000.00;19812000.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2021-01-01;2021-12-31;Conselho de Administração;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;22997000.00;20997000.00;13759000.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;25269000.00;16846000.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2023-01-01;2023-12-31;Conselho de Administração;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;34147000.00;24203000.00;0.00
01.838.723/0001-27;2023-12-31;11;135972;BRF S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;1828000.00;1828000.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.896.779/0001-38;2023-12-31;3;137625;CSU DIGITAL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0.00;2154000.00;2154000.00;2729096.00;0.00;0.00;0.00;0.00
01.938.783/0001-11;2023-12-31;13;137376;CIA PARTICIPACOES ALIANCA DA BAHIA;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;785524.00;785524.00;785524.00;0.00;0.00;0.00;0.00
01.938.783/0001-11;2023-12-31;13;137376;CIA PARTICIPACOES ALIANCA DA BAHIA;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;285645.00;285645.00;2719084.00;0.00;0.00;0.00;0.00
01.938.783/0001-11;2023-12-31;13;137376;CIA PARTICIPACOES ALIANCA DA BAHIA;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;206534.00;206534.00;0.00;0.00;0.00;0.00;0.00
01.957.772/0001-89;2023-12-31;2;130691;SUL 116 PARTICIPACOES S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01.957.772/0001-89;2023-12-31;2;130691;SUL 116 PARTICIPACOES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;1.00;0.00;10200000.00;7140000.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.75;2.00;0.00;7800000.00;5460000.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;0.00;0.00;0.00;0.00;0.00;10200000.00;7140000.00;7200000.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.67;1.00;0.00;0.00;0.00;0.00;0.00;7800000.00;5460000.00;5222195.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.75;1.00;0.00;0.00;0.00;0.00;0.00;9200000.00;6440000.00;9200000.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.17;1.00;0.00;0.00;0.00;0.00;0.00;7300000.00;5110000.00;4177787.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.75;1.00;0.00;0.00;0.00;0.00;0.00;8800000.00;6160000.00;8800000.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.149.205/0001-69;2023-12-31;10;137754;PORTO SEGURO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;2.00;0.00;0.00;0.00;0.00;0.00;7000000.00;4900000.00;6805125.00
02.162.616/0001-94;2023-12-31;2;127264;UPTICK PARTICIPACOES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.193.750/0001-52;2023-12-31;4;136564;DEXXOS PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.193.750/0001-52;2023-12-31;4;136564;DEXXOS PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;1716060.00;1716060.00;0.00;0.00;0.00;0.00
02.193.750/0001-52;2023-12-31;4;136564;DEXXOS PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2020-01-01;2020-12-31;Conselho de Administração;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.50;3.50;0.00;0.00;0.00;286262.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.33;2.66;0.00;0.00;0.00;72000.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.66;3.66;447373.00;878661.00;456642.49;456642.49;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;4.00;93000.00;93000.00;93000.00;93000.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;542157.44;542157.44;542157.44;542157.44;1337917.92;1337917.92;1337917.92;1337917.92
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.255.187/0001-08;2023-12-31;8;136653;UNIFIQUE TELECOMUNICAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;1498200.00;1498200.00;1498200.00;1498200.00
02.258.422/0001-97;2023-12-31;3;135398;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;2022-01-01;2022-12-31;Conselho de Administração;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.258.422/0001-97;2023-12-31;3;135398;INEPAR EQUIPAMENTOS E MONTAGENS S/A - EM RECUPERACAO JUDICIA;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2022-01-01;2022-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2021-01-01;2021-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2020-01-01;2020-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.291.077/0001-93;2023-12-31;2;129159;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;6.00;0.00;1358188.00;905459.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;6.00;0.00;1272825.00;848550.00;967000.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;1090593.00;727062.00;738211.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.100/0001-06;2023-12-31;3;134202;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;0.00;951183.00;634122.00;755500.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;1010963.56;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;397169.93;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2021-01-01;2021-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
02.302.101/0001-42;2023-12-31;9;135805;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;688016.78;0.00;0.00;0.00;0.00;0.00
