CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Tipo_Ativo;Descricao_Ativo;Duracao;Evento_Perda_Direito;Consequencia_Perda_Direito
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 828540756 para a marca "USINA PORTO DAS ÁGUAS", na Classe NCL(8) 04;Até 19/01/2030;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 828540780 para a marca "USINA PORTO DAS ÁGUAS", na Classe NCL(8) 30;Até 19/01/2030;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 901018686 para a marca "CERRADINHO", na Classe NCL(9) 31;Até 10/02/2025;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 901018708 para a marca "CERRADINHO", na Classe NCL(9) 40;Até 13/09/2026;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 829849513 para a marca "CERRADINHO", na Classe NCL(9) 35;Até 21/11/2027;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 919221629 para a marca "neomille", na Classe NCL(11) 31;Até 01/12/2030;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 919221890 para a marca "neomille", na Classe NCL(11) 35;Até 01/12/2030;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;Marcas;Registro nº 920670121 para a marca "Neo30", na Classe NCL(11) 31;Até 03/08/2031;No âmbito administrativo (junto ao INPI), a manutenção dos registros de marcas é realizada através do pagamento periódico de retribuições ao órgão competente. A extinção da marca pode ocorrer pela expiração do prazo de vigência, pela renúncia do titular, pela caducidade do direito ou pela inobservância de algum aspecto requerido pelo INPI, de acordo com a Lei nº 9.279/96 e demais legislações correlatas. No âmbito judicial, não é possível assegurar que terceiros não venham a alegar que a Companhia está violando seus direitos de propriedade intelectual e eventualmente obtenham alguma vitória.;A eventual perda dos direitos sobre as marcas registradas acarretaria o fim do direito de uso exclusivo sobre as mesmas e a Companhia enfrentaria dificuldades para impedir terceiros de utilizar marcas idênticas ou semelhantes, inclusive para identificar produtos ou serviços concorrentes. Há ainda, a possibilidade de a Companhia sofrer demandas judiciais nas esferas penal e cível, por uso indevido de marca, em caso de violação de direitos de terceiros.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;;neomille.com.br;Até 11/02/2025;No âmbito administrativo (junto ao Registro.br), a manutenção dos registros de nome de domínio no Brasil é realizada através do pagamento periódico de retribuições ao órgão competente.;Impossibilidade de uso do nome de domínio. Adicionalmente, terceiros poderão pedir o registro do domínio.
08.322.396/0001-03;2023-03-31;4;130511;CERRADINHO BIOENERGIA S.A.;;cerradinho.com;Até 07/08/2022;No âmbito administrativo (junto ao Registro.br), a manutenção dos registros de nome de domínio no Brasil é realizada através do pagamento periódico de retribuições ao órgão competente.;Impossibilidade de uso do nome de domínio. Adicionalmente, terceiros poderão pedir o registro do domínio.
